email_id,label_original,label_text,template_group_id,split,url_count,ip_address_url_count,urgency_word_count,credential_word_count,action_word_count,money_related_word_count,uppercase_letter_ratio,exclamation_mark_count,feature_contract_version,sanitisation_version
nazario5_001482_348a7a3e880d,0,legitimate,tpl_1d3aa852fe16327f,train,11,0,1,0,1,0,0.0888728323699422,0,1.0,1.0
nazario5_001483_60f0b162c264,0,legitimate,tpl_18d776fb17b6338e,train,1,0,0,0,1,0,0.08978583196046129,0,1.0,1.0
nazario5_001486_c06ed9e626ec,0,legitimate,tpl_87b71cbcb9ebbca4,train,2,0,0,0,0,0,0.07174887892376682,0,1.0,1.0
nazario5_001487_fcdc79b2a71e,0,legitimate,tpl_0610a7dc2595902f,train,1,0,0,0,0,0,0.05363984674329502,0,1.0,1.0
nazario5_001488_e9ae579baf4e,0,legitimate,tpl_c4b3befa40036227,train,2,0,0,0,1,0,0.08431952662721894,1,1.0,1.0
nazario5_001489_02e4d72b892b,0,legitimate,tpl_41e8910f64b27985,train,1,0,0,0,0,0,0.07008547008547009,0,1.0,1.0
nazario5_001492_3ab5ac113e3c,0,legitimate,tpl_0aa96fb9c0c54fd4,train,2,0,0,1,2,0,0.05998421468034728,0,1.0,1.0
nazario5_001493_5460d5ce976c,0,legitimate,tpl_e1b29e66a4270271,train,4,0,0,0,1,0,0.061611374407582936,3,1.0,1.0
nazario5_001496_b9f1e188c48d,0,legitimate,tpl_6e0bd476b6d8ed84,train,1,0,0,0,1,0,0.09850746268656717,0,1.0,1.0
nazario5_001497_fd945c223392,0,legitimate,tpl_1c00d8b1f67c9bd2,train,1,0,0,0,0,0,0.05263157894736842,3,1.0,1.0
nazario5_001498_c962ceeca4bc,0,legitimate,tpl_9f5b798641197579,train,2,0,1,0,0,0,0.034666666666666665,0,1.0,1.0
nazario5_001499_926a2ce907db,0,legitimate,tpl_695ec2b21944747d,train,1,0,1,0,1,0,0.03185437997724687,0,1.0,1.0
nazario5_001500_6e6003e09b2d,0,legitimate,tpl_37b70cd1ffa42180,train,4,0,0,0,0,0,0.13680781758957655,0,1.0,1.0
nazario5_001501_44a5934b531d,1,phishing,tpl_207124196d5894cb,train,121,1,274,1846,1311,597,0.46945830872127065,167,1.0,1.0
nazario5_001502_d83bd3026637,1,phishing,tpl_936de522ee6e0adf,train,0,0,0,5,5,0,0.08839779005524862,0,1.0,1.0
nazario5_001504_054f0435b040,1,phishing,tpl_d6e37a54c32ff3e5,train,0,0,1,1,2,0,0.18888888888888888,0,1.0,1.0
nazario5_001506_3d1cf8d5adc9,1,phishing,tpl_e52d9d87b4109f60,train,0,0,0,3,0,0,0.1111111111111111,0,1.0,1.0
nazario5_001507_0ade5c21fe0a,1,phishing,tpl_9928b51a09748da0,train,0,0,0,4,2,0,0.25,0,1.0,1.0
nazario5_001508_2e28ccac83a8,1,phishing,tpl_80c775f7baba2b06,train,2,0,2,16,18,2,0.12122969837587007,0,1.0,1.0
nazario5_001509_8c253690a544,1,phishing,tpl_dc2a68fa52e7f381,train,0,0,1,13,8,0,0.04279279279279279,3,1.0,1.0
nazario5_001510_c03ba7a0aab3,1,phishing,tpl_0f1ed54ec62f8bd0,train,0,0,2,5,5,0,0.16304347826086957,0,1.0,1.0
nazario5_001511_de0ab9f5efa0,1,phishing,tpl_60904f54fe3fabe3,train,0,0,1,10,4,2,0.07969432314410481,3,1.0,1.0
nazario5_001512_9b4f550af78e,1,phishing,tpl_41ab87f17639e5ef,train,0,0,1,3,3,0,0.125,0,1.0,1.0
nazario5_001513_51db222454ce,1,phishing,tpl_886349e87b0537d3,train,0,0,1,3,2,0,0.07916666666666666,0,1.0,1.0
nazario5_001515_2f36db2a2013,1,phishing,tpl_af101b460d90704b,train,2,0,0,12,2,0,0.06954887218045112,0,1.0,1.0
nazario5_001517_2fe55b5f0639,1,phishing,tpl_509884d80068a9df,train,0,0,6,15,2,0,0.055771725032425425,3,1.0,1.0
nazario5_001520_fd9137b78624,1,phishing,tpl_683a56bbbccb29b8,train,0,0,0,15,2,2,0.15191256830601094,0,1.0,1.0
nazario5_001521_560d808bd2c6,1,phishing,tpl_4362bbcaa4fa3b90,train,0,0,0,2,4,0,0.1,0,1.0,1.0
nazario5_001523_9dea1086b742,1,phishing,tpl_b9b2b85437ecdb17,train,0,0,1,2,0,0,0.12307692307692308,0,1.0,1.0
nazario5_001524_d2faa5622be0,1,phishing,tpl_5c4db76cce7f166d,train,0,0,2,2,4,0,0.03197158081705151,0,1.0,1.0
nazario5_001526_83f317eadfa9,1,phishing,tpl_5d255522ac80b70d,train,2,0,3,9,8,0,0.0913312693498452,0,1.0,1.0
nazario5_001527_39e7e1d4c71f,1,phishing,tpl_e28df2677a8056b3,train,2,0,6,24,9,2,0.1252556237218814,0,1.0,1.0
nazario5_001528_a502589f74a0,1,phishing,tpl_34c9105b0bd4ba59,train,0,0,2,5,9,0,0.095703125,0,1.0,1.0
nazario5_001530_5c10f824cd6f,1,phishing,tpl_5e2df2e356705aef,train,0,0,0,3,8,2,0.16214427531436135,0,1.0,1.0
nazario5_001532_958b70c77a29,1,phishing,tpl_594876789520de1f,train,0,0,0,1,0,2,0.16293929712460065,0,1.0,1.0
nazario5_001533_8a1db0ebf79a,1,phishing,tpl_8a2142cd7b6fd4bb,train,0,0,1,15,13,4,0.13295304958315052,0,1.0,1.0
nazario5_001534_c978d67583fd,1,phishing,tpl_410ebb872297e5b1,train,0,0,0,12,10,2,0.16193961573650503,1,1.0,1.0
nazario5_001536_840808052270,1,phishing,tpl_42f4b7cdc41aafc4,train,0,0,0,5,13,4,0.125,0,1.0,1.0
nazario5_001537_9d7179e69313,1,phishing,tpl_bc3f5e8f438f80b6,train,0,0,2,4,4,0,0.055384615384615386,3,1.0,1.0
nazario5_001539_2d7a28d9a9a4,1,phishing,tpl_d55c73451148521e,train,0,0,3,19,15,0,0.12943372744243933,0,1.0,1.0
nazario5_001540_5256355755c8,1,phishing,tpl_d955f99d8df2583f,train,0,0,0,1,5,0,0.049441786283891544,0,1.0,1.0
nazario5_001542_2bedcc02f99a,1,phishing,tpl_330ec9b712f1571d,train,1,0,1,0,4,0,0.18456375838926176,0,1.0,1.0
nazario5_001544_9406e584fc7c,1,phishing,tpl_808ddfb87dbe8bcb,train,0,0,2,4,8,0,0.07304347826086957,0,1.0,1.0
nazario5_001547_4a1eae1f7cfe,1,phishing,tpl_2d686ebe2bd0517e,train,0,0,0,1,0,0,0.2,0,1.0,1.0
nazario5_001549_d5a6beff8f54,1,phishing,tpl_e0374238a7b9bf77,train,0,0,2,10,4,0,0.1259259259259259,0,1.0,1.0
nazario5_001550_fc6bca6b6612,1,phishing,tpl_8404dd6183291ebe,train,0,0,4,12,5,0,0.13165680473372782,0,1.0,1.0
nazario5_001551_fdb124c5075c,1,phishing,tpl_ec75c12114085d46,train,0,0,0,0,0,0,0.046511627906976744,0,1.0,1.0
nazario5_001552_84ab2d41e41b,1,phishing,tpl_030715bcedb7e5bd,train,0,0,2,6,8,0,0.13976945244956773,0,1.0,1.0
nazario5_001553_3997aad45e5f,1,phishing,tpl_b1131cdf325f4a69,train,0,0,1,4,6,1,0.0960960960960961,0,1.0,1.0
nazario5_001556_80030725f893,1,phishing,tpl_97e1419a66732f49,train,0,0,2,7,2,3,0.12805241215008933,0,1.0,1.0
nazario5_001558_89aa7b95f140,1,phishing,tpl_2e39e44d80dde93c,train,1,0,3,3,4,0,0.11904761904761904,0,1.0,1.0
nazario5_001559_0b16ae2c468a,1,phishing,tpl_b9611f6c2102f54f,train,0,0,3,9,5,1,0.09251101321585903,0,1.0,1.0
nazario5_001560_5fd73812b500,1,phishing,tpl_e380e3c5d7bc8119,train,2,0,1,10,12,0,0.17857142857142858,1,1.0,1.0
nazario5_001562_29a070421bc3,1,phishing,tpl_3f09dffbc7481540,train,2,0,2,2,9,0,0.08115942028985507,0,1.0,1.0
nazario5_001563_8f15dca8a2b2,1,phishing,tpl_ef8dba1d092e0a4f,train,0,0,2,26,14,2,0.11824175824175824,0,1.0,1.0
nazario5_001564_bdcb7b894bbc,1,phishing,tpl_e62b6722a6ae0303,train,0,0,3,10,2,4,0.15316642120765833,0,1.0,1.0
nazario5_001565_e19063371e98,1,phishing,tpl_c3de963ed624b6ed,train,1,0,2,10,5,0,0.05894308943089431,0,1.0,1.0
nazario5_001566_af7a8b0d74e7,1,phishing,tpl_cc5d9ecf84144f3e,train,0,0,5,26,15,0,0.09410043881033642,0,1.0,1.0
nazario5_001567_99cdde190418,1,phishing,tpl_a474f6093df012a4,train,0,0,5,7,8,0,0.09397590361445783,3,1.0,1.0
nazario5_001571_9df7238c4f38,1,phishing,tpl_c28f9b0204aa39ac,train,0,0,0,12,4,0,0.03723887375113533,0,1.0,1.0
nazario5_001572_361b6d19fe69,1,phishing,tpl_4d6aa566f24ff517,train,0,0,1,1,2,0,0.13793103448275862,3,1.0,1.0
nazario5_001575_f900aa7f24ab,1,phishing,tpl_565df33a58154211,train,0,0,0,2,3,0,0.18947368421052632,0,1.0,1.0
nazario5_001576_c1b4a4594d0a,1,phishing,tpl_91178ec7ceeeab98,train,0,0,2,2,6,0,0.08666666666666667,0,1.0,1.0
nazario5_001577_fd27880237e3,1,phishing,tpl_26c4746c5a3f0f64,train,0,0,2,5,7,0,0.0963855421686747,0,1.0,1.0
nazario5_001580_fd129e9c9bc1,1,phishing,tpl_c0212c2db00aeafd,train,0,0,4,3,7,0,0.09698996655518395,0,1.0,1.0
nazario5_001581_e58f7ac71b2e,1,phishing,tpl_9a39da9f33f00afd,train,0,0,2,3,7,0,0.10008340283569642,0,1.0,1.0
nazario5_001583_f77ff0e4e80e,1,phishing,tpl_66fdfb27df96b0ee,train,2,0,0,5,8,0,0.04950495049504951,0,1.0,1.0
nazario5_001584_7ea1617d40f4,1,phishing,tpl_5bb3a20823fa2c77,train,0,0,0,1,1,0,0.4794520547945205,0,1.0,1.0
nazario5_001585_aaeb845e1c76,1,phishing,tpl_8e41fcdff4448aa7,train,0,0,2,2,3,0,0.07003891050583658,0,1.0,1.0
nazario5_001586_f660dc8d6188,1,phishing,tpl_bf8a9fa23ccb5a5d,train,0,0,0,2,12,0,0.15534738485558158,0,1.0,1.0
nazario5_001587_769aa44652ed,1,phishing,tpl_69557099ac8b9a77,train,1,0,1,1,4,0,0.06308610400682012,0,1.0,1.0
nazario5_001588_83cdb0aa64a6,1,phishing,tpl_30c50d26d64d80c8,train,0,0,8,3,1,3,0.0945945945945946,0,1.0,1.0
nazario5_001589_64e2d5a29b12,1,phishing,tpl_7a39df54dc1083ae,train,0,0,1,4,0,4,0.086,0,1.0,1.0
nazario5_001591_49afb53e1038,1,phishing,tpl_c194416fbc7e52fd,train,0,0,0,0,0,0,0.07235142118863049,0,1.0,1.0
nazario5_001592_a1b01adeb536,1,phishing,tpl_2333f1337e3af19d,train,1,0,1,6,3,5,0.059574468085106386,0,1.0,1.0
nazario5_001593_2d7ddfd71fbf,1,phishing,tpl_5dbbbb1f85224f23,train,0,0,1,0,2,0,0.1111111111111111,1,1.0,1.0
nazario5_001594_e1b72a74a4d8,1,phishing,tpl_5967653acdf13640,train,0,0,4,3,5,0,0.07099391480730223,0,1.0,1.0
nazario5_001595_03e113d963d9,1,phishing,tpl_9b673e6314f24dea,train,1,0,2,7,2,0,0.07339449541284404,0,1.0,1.0
nazario5_001596_f6878108c6ba,1,phishing,tpl_1e0f69d96a896283,train,0,0,2,17,18,0,0.1366622864651774,0,1.0,1.0
nazario5_001597_09b49da5e4fa,1,phishing,tpl_4cb6751d89e4cf50,train,0,0,0,12,15,2,0.1595959595959596,2,1.0,1.0
nazario5_001598_9eaba2505b80,1,phishing,tpl_a3ffacc02121e8c7,train,0,0,0,0,1,1,0.05128205128205128,0,1.0,1.0
nazario5_001599_e89374ca6f62,1,phishing,tpl_27ef07c42debf438,train,0,0,4,11,6,0,0.07317073170731707,0,1.0,1.0
nazario5_001600_74af01279b13,1,phishing,tpl_16bcfa49d86ad82f,train,0,0,0,0,2,0,0.10756972111553785,0,1.0,1.0
nazario5_001601_37e96d084bc4,1,phishing,tpl_23ee02418c19bd71,train,2,0,0,0,0,0,0.384180790960452,0,1.0,1.0
nazario5_001602_1141421b6478,1,phishing,tpl_8ba0f1ee03efe670,train,0,0,0,1,3,5,0.08044382801664356,0,1.0,1.0
nazario5_001603_1e31624f2ce6,1,phishing,tpl_7a9b25b52c227963,train,0,0,1,5,7,2,0.04643449419568822,0,1.0,1.0
nazario5_001605_cf01af22e11b,1,phishing,tpl_db5b3486c776c1a4,train,0,0,0,0,0,0,0.2808988764044944,0,1.0,1.0
nazario5_001606_dff8cdf4feb8,1,phishing,tpl_ed74f0b48a0c993d,train,0,0,0,0,0,0,0.2808988764044944,0,1.0,1.0
nazario5_001608_8e5066728553,1,phishing,tpl_ece7a709c8840e4f,train,0,0,3,9,10,1,0.07415730337078652,0,1.0,1.0
nazario5_001610_de4bb9903375,1,phishing,tpl_8fe4fbff8be9e305,train,0,0,4,15,11,0,0.1055396370582617,16,1.0,1.0
nazario5_001612_98d7dff0e65f,1,phishing,tpl_6f892481cd1ccb6a,train,0,0,2,9,13,0,0.09618573797678276,0,1.0,1.0
nazario5_001613_1a2ddcc75374,1,phishing,tpl_9800f6dbd3c8f504,train,0,0,0,0,5,4,0.09941520467836257,0,1.0,1.0
nazario5_001614_cea45c7c54a9,1,phishing,tpl_a88e116441c7ca30,train,0,0,2,9,4,2,0.1206896551724138,0,1.0,1.0
nazario5_001615_f4f5a7529cff,1,phishing,tpl_f63851ce363c2fd2,train,0,0,0,1,0,0,0.8163265306122449,0,1.0,1.0
nazario5_001616_8663c27f56c3,1,phishing,tpl_06c2ea7c790fd8f9,train,0,0,0,0,8,0,0.06231454005934718,0,1.0,1.0
nazario5_001617_b7e417a1ac1a,1,phishing,tpl_49159077eba39f31,train,0,0,0,0,6,2,0.06070287539936102,0,1.0,1.0
nazario5_001618_fe83cecc4c24,1,phishing,tpl_f5707fe5722390f0,train,0,0,3,9,7,0,0.26003824091778205,0,1.0,1.0
nazario5_001620_4fee8545f20a,1,phishing,tpl_cf17f8b5a8ad38dd,train,0,0,1,10,4,2,0.09020217729393468,1,1.0,1.0
nazario5_001621_1f79fac64bde,1,phishing,tpl_5cddcfc8c6344924,train,0,0,4,5,2,6,0.06550218340611354,0,1.0,1.0
nazario5_001622_a0326bf18205,1,phishing,tpl_ca255a027d6fb9d1,train,0,0,1,13,15,0,0.14285714285714285,0,1.0,1.0
nazario5_001624_e6bcf1b92473,1,phishing,tpl_282a387d9f57747a,train,1,0,0,7,9,0,0.09024390243902439,0,1.0,1.0
nazario5_001626_13863400355c,1,phishing,tpl_945416c009964fdd,train,0,0,1,8,3,0,0.05157894736842105,0,1.0,1.0
nazario5_001628_2302ba864c52,1,phishing,tpl_80d4f41c21f29886,train,0,0,0,12,4,4,0.056790123456790124,0,1.0,1.0
nazario5_001629_0f540f93cb16,1,phishing,tpl_246ec9ee76b25d90,train,0,0,4,4,5,0,0.03814262023217247,2,1.0,1.0
nazario5_001632_46444f2793d2,1,phishing,tpl_f263cbd8dcf14953,train,1,0,1,2,4,0,0.06947368421052631,1,1.0,1.0
nazario5_001633_96d699f4fec8,1,phishing,tpl_4bc77bcaf42188eb,train,1,0,0,4,9,0,0.11754068716094032,0,1.0,1.0
nazario5_001634_3ba795fd2cc1,1,phishing,tpl_4626ceaad1f515f0,train,0,0,2,19,8,6,0.05393700787401575,0,1.0,1.0
nazario5_001635_f4bd96b91d32,1,phishing,tpl_33d678d2731542c0,train,0,0,2,9,6,18,0.050128064398097326,0,1.0,1.0
nazario5_001636_34d2d35bf8c5,1,phishing,tpl_4a18641fe6ee0339,train,0,0,0,9,11,10,0.10734463276836158,0,1.0,1.0
nazario5_001637_449f8eaae718,1,phishing,tpl_b0d8152dc507ccf8,train,0,0,2,7,6,0,0.09859154929577464,1,1.0,1.0
nazario5_001638_244cc310a126,1,phishing,tpl_6c203ec3059e89d1,train,0,0,4,16,15,10,0.109375,0,1.0,1.0
nazario5_001640_a7fd496d21ef,1,phishing,tpl_ed986632434de265,train,0,0,0,2,8,2,0.10201149425287356,0,1.0,1.0
nazario5_001641_c997dab54449,1,phishing,tpl_4d16fb5acec9dbe2,train,0,0,0,1,1,0,0.15151515151515152,0,1.0,1.0
nazario5_001642_dc2338efdbe7,1,phishing,tpl_e2be5158869b460c,train,1,0,1,1,0,0,0.11280487804878049,0,1.0,1.0
nazario5_001643_bc6c05c1e9b3,1,phishing,tpl_93d0af2eb1805f0a,train,0,0,0,0,0,0,0.15333333333333332,0,1.0,1.0
nazario5_001645_7773fff12917,1,phishing,tpl_7bdf9c1e10cd98e2,train,0,0,0,9,3,0,0.0637065637065637,0,1.0,1.0
nazario5_001651_4ffb45524966,1,phishing,tpl_d7a564116fd1944f,train,2,0,2,6,11,0,0.0572987721691678,0,1.0,1.0
nazario5_001654_e550ac8fad66,1,phishing,tpl_82db8e1b482c8412,train,0,0,2,3,4,0,0.13020833333333334,0,1.0,1.0
nazario5_001655_e875c18b3908,1,phishing,tpl_adeb2dcbe0fd5eab,train,0,0,0,1,1,0,0.2842465753424658,1,1.0,1.0
nazario5_001657_c39f84cf5c83,1,phishing,tpl_794141abb201331d,train,0,0,2,5,5,0,0.12631578947368421,0,1.0,1.0
nazario5_001658_9dd0ea9ef84f,1,phishing,tpl_8871eeb57e7ae0f9,train,0,0,2,1,2,0,0.5866666666666667,0,1.0,1.0
nazario5_001659_076492b442ac,1,phishing,tpl_0221082d350dd00c,train,2,0,0,0,0,0,0.42105263157894735,0,1.0,1.0
nazario5_001660_591a11b78aaa,1,phishing,tpl_f505640be65ba9e1,train,0,0,0,0,4,0,0.14497041420118342,0,1.0,1.0
nazario5_001662_e6a0cb8894d9,1,phishing,tpl_8e6321a48a9ff9fd,train,0,0,0,9,3,0,0.047244094488188976,0,1.0,1.0
nazario5_001665_de82c9d6d378,1,phishing,tpl_9c60c068244476a0,train,0,0,0,3,1,3,0.16042780748663102,0,1.0,1.0
nazario5_001666_feabe5307c31,1,phishing,tpl_8e094f49b7f0aa12,train,0,0,1,1,1,0,0.5542168674698795,0,1.0,1.0
nazario5_001667_9ddc7fa97a52,1,phishing,tpl_56d04263df6e7e11,train,4,0,0,22,14,6,0.07273482959268496,0,1.0,1.0
nazario5_001668_5958f20b01b8,1,phishing,tpl_efc775e07a2a6276,train,0,0,3,2,1,1,0.0782122905027933,1,1.0,1.0
nazario5_001671_c89a3d7a98ad,1,phishing,tpl_a74fea181a339f93,train,2,0,2,8,8,0,0.11353032659409021,0,1.0,1.0
nazario5_001672_c331efd5abf2,1,phishing,tpl_5b68ed76b64800ae,train,0,0,2,7,5,0,0.09782608695652174,0,1.0,1.0
nazario5_001673_575b12d43713,1,phishing,tpl_1323198df0d09a5b,train,0,0,0,5,2,0,0.03820816864295125,2,1.0,1.0
nazario5_001674_62e0236eba1d,1,phishing,tpl_2deb54a5a0b8fd4a,train,0,0,2,20,15,9,0.12571103526734925,0,1.0,1.0
nazario5_001675_8595552acb20,1,phishing,tpl_3de52fc94010da12,train,2,0,0,16,7,1,0.05570291777188329,0,1.0,1.0
nazario5_001676_69209f83a8f3,1,phishing,tpl_22c2760b77148416,train,0,0,0,4,4,0,0.084070796460177,0,1.0,1.0
nazario5_001677_002bfaff230c,1,phishing,tpl_c069c4db1eb7e44b,train,0,0,0,2,7,1,0.08077260755048288,1,1.0,1.0
nazario5_001679_f7937ec5b594,1,phishing,tpl_27549122f1449f43,train,0,0,3,5,5,0,0.08035714285714286,0,1.0,1.0
nazario5_001680_1bcbe8adf3ef,1,phishing,tpl_45a351272b9affbe,train,0,0,1,2,4,0,0.09653465346534654,0,1.0,1.0
nazario5_001681_82174fa29f3d,1,phishing,tpl_bea65d302638e664,train,0,0,0,3,4,0,0.12101910828025478,0,1.0,1.0
nazario5_001683_bc2baeed62a4,1,phishing,tpl_772978a5f5c3926f,train,1,0,0,1,0,0,0.2345679012345679,0,1.0,1.0
nazario5_001684_7f1245cb9624,1,phishing,tpl_8727a25ee6372875,train,0,0,0,1,4,2,0.32494279176201374,0,1.0,1.0
nazario5_001687_99970f7a754a,1,phishing,tpl_0a5f1bedc8dc204f,train,0,0,0,6,2,0,0.09513742071881606,0,1.0,1.0
nazario5_001688_544509c351fc,1,phishing,tpl_c754d0175f4f4df1,train,0,0,7,5,14,4,0.15445859872611464,0,1.0,1.0
nazario5_001689_c7aeb252ecda,1,phishing,tpl_9b3c28a32b52e5eb,train,1,0,1,1,4,0,0.10588235294117647,0,1.0,1.0
nazario5_001690_61cf9e0df361,1,phishing,tpl_903c2b92746b343e,train,0,0,1,1,1,0,0.5301204819277109,0,1.0,1.0
nazario5_001691_b2cf3d49c11e,1,phishing,tpl_80d87cc23a5c8c5a,train,0,0,2,5,0,0,0.11498257839721254,0,1.0,1.0
nazario5_001692_a49f3b7e6249,1,phishing,tpl_21cc755d33f91242,train,0,0,1,1,2,0,0.047619047619047616,0,1.0,1.0
nazario5_001693_760b7d124f8b,1,phishing,tpl_39c0ab48594cfc42,train,0,0,2,5,0,0,0.12376237623762376,0,1.0,1.0
nazario5_001694_9b16974c7f92,1,phishing,tpl_4997bd99f64ad60b,train,0,0,2,5,5,0,0.1717171717171717,0,1.0,1.0
nazario5_001695_9632b2493ed4,1,phishing,tpl_aa8d1545a2d02e50,train,0,0,1,1,1,0,0.4875,0,1.0,1.0
nazario5_001696_ad8176f1eeac,1,phishing,tpl_54cbc16074fc95bb,train,0,0,1,6,4,0,0.05742296918767507,0,1.0,1.0
nazario5_001698_5ce88aaf2b97,1,phishing,tpl_f4a2cddecf31b68e,train,2,0,2,2,6,0,0.042105263157894736,0,1.0,1.0
nazario5_001700_e63bb0315903,1,phishing,tpl_d90227b5e0179d4a,train,0,0,5,2,2,0,0.1099476439790576,0,1.0,1.0
nazario5_001701_6c38c609de7f,1,phishing,tpl_928ae1134b6fe399,train,2,0,7,8,8,7,0.08783783783783784,0,1.0,1.0
nazario5_001704_8abb58820963,1,phishing,tpl_c957cc3814e8f2a5,train,0,0,1,8,3,0,0.06595995288574794,0,1.0,1.0
nazario5_001705_3b4e3034c33a,1,phishing,tpl_db203cd117f52e64,train,0,0,3,6,2,0,0.10614525139664804,0,1.0,1.0
nazario5_001706_f52c3a5daa3b,1,phishing,tpl_15d8af57eed1cd14,train,0,0,0,1,2,1,0.10757946210268948,0,1.0,1.0
nazario5_001707_1d4e3164a972,1,phishing,tpl_2ddc23861f9fdafc,train,0,0,0,2,2,0,0.17551020408163265,0,1.0,1.0
nazario5_001708_2cf6b961231f,1,phishing,tpl_8cb21d76d6bd7f69,train,0,0,3,4,8,5,0.06823027718550106,0,1.0,1.0
nazario5_001709_eb2669e7d356,1,phishing,tpl_301e770b3fe1735b,train,2,0,2,6,8,0,0.061083743842364535,0,1.0,1.0
nazario5_001711_5043fb32ea45,1,phishing,tpl_0a3d6b6c79dcc9ab,train,2,0,0,0,4,0,0.1476121562952243,0,1.0,1.0
nazario5_001713_707c4e98529d,1,phishing,tpl_98f87de3e8da222b,train,0,0,0,0,0,2,0.19658119658119658,0,1.0,1.0
nazario5_001714_f6f1008210ad,1,phishing,tpl_cd1954f630aa992c,train,0,0,5,6,4,0,0.04649042844120328,2,1.0,1.0
nazario5_001718_5add87d087e0,1,phishing,tpl_1026f15dac75dde6,train,0,0,2,10,6,0,0.08108108108108109,0,1.0,1.0
nazario5_001719_e93142d3a5dd,1,phishing,tpl_0a8083b672bbcd04,train,2,0,2,8,8,0,0.09103260869565218,2,1.0,1.0
nazario5_001721_196f7e66ff86,1,phishing,tpl_8371f1bd914fdf61,train,0,0,1,7,3,0,0.0775716694772344,0,1.0,1.0
nazario5_001722_74b76c017191,1,phishing,tpl_a40333e639a6b792,train,0,0,1,0,2,0,0.12155963302752294,0,1.0,1.0
nazario5_001723_5062de2e7268,1,phishing,tpl_26c2e8a958078ca3,train,0,0,0,3,1,4,0.12919896640826872,0,1.0,1.0
nazario5_001725_bc49d23298ac,1,phishing,tpl_ac60b10b0b04f720,train,0,0,3,12,6,0,0.09728867623604466,0,1.0,1.0
nazario5_001726_7949f44029cc,1,phishing,tpl_816caea9c9f23342,train,0,0,5,14,2,0,0.08937728937728938,0,1.0,1.0
nazario5_001727_a147c87a1d1f,1,phishing,tpl_ff2d0bf623ff57e6,train,0,0,0,0,2,0,0.09289617486338798,0,1.0,1.0
nazario5_001729_84a424412103,1,phishing,tpl_8989598eedb3aa48,train,0,0,3,8,14,2,0.11287671232876713,0,1.0,1.0
nazario5_001730_e130586920ad,1,phishing,tpl_078be7725fb58785,train,0,0,6,2,10,0,0.09408602150537634,0,1.0,1.0
nazario5_001732_1be67d560ffb,1,phishing,tpl_fc085efbc43999e2,train,0,0,0,1,0,0,0.4473684210526316,0,1.0,1.0
nazario5_001733_72da075b310c,1,phishing,tpl_af2f471f92103a4c,train,0,0,3,4,0,0,0.08710217755443886,3,1.0,1.0
nazario5_001734_f65f605c0b0e,1,phishing,tpl_3ccbfcc19e6eea63,train,0,0,1,0,6,1,0.11079545454545454,0,1.0,1.0
nazario5_001735_9b91fcf5b5a3,1,phishing,tpl_069b786a3ab9bdde,train,0,0,3,4,2,0,0.07403189066059225,0,1.0,1.0
nazario5_001736_62bc44db398f,1,phishing,tpl_5687b21e327a37c5,train,0,0,4,10,8,0,0.10850439882697947,0,1.0,1.0
nazario5_001737_fda9023c292c,1,phishing,tpl_5466205d2c5f20ca,train,0,0,1,4,1,0,0.05614973262032086,0,1.0,1.0
nazario5_001738_e501da1fdf5f,1,phishing,tpl_2c66ef3c32b4744f,train,0,0,4,11,8,0,0.09165902841429881,0,1.0,1.0
nazario5_001739_a66d78d560fe,1,phishing,tpl_7794f0417f1ae89b,train,2,0,4,2,5,0,0.07754010695187166,1,1.0,1.0
nazario5_001740_6b0892542ff0,1,phishing,tpl_eada9a213eddf064,train,2,0,8,14,8,0,0.08663729809104258,0,1.0,1.0
nazario5_001741_5ec7102d5aa7,1,phishing,tpl_30846e0d1196fd01,train,0,0,3,6,0,0,0.0677361853832442,1,1.0,1.0
nazario5_001742_eaa0379f69bf,1,phishing,tpl_505b3f13ccf63ea1,train,0,0,4,11,11,2,0.08369565217391305,0,1.0,1.0
nazario5_001743_68403cc70f13,1,phishing,tpl_397d268e29eae820,train,0,0,4,11,10,0,0.08298755186721991,0,1.0,1.0
nazario5_001745_a86575da4608,1,phishing,tpl_cee03d82a2f1e948,train,0,0,0,3,1,0,0.07049608355091384,0,1.0,1.0
nazario5_001746_df015f0839ba,1,phishing,tpl_14b023c16a610bf7,train,0,0,3,3,0,0,0.07465135356849877,0,1.0,1.0
nazario5_001748_50547fa6169c,1,phishing,tpl_314b8ae5f0513418,train,1,0,0,3,5,0,0.028830313014827018,0,1.0,1.0
nazario5_001749_705910f26b18,1,phishing,tpl_f15669d911cbc2b7,train,1,0,3,10,7,0,0.10317460317460317,3,1.0,1.0
nazario5_001751_9d232311b3e6,1,phishing,tpl_6cb6a2efb9bf11d2,train,0,0,0,2,3,0,0.10062893081761007,0,1.0,1.0
nazario5_001752_0366e28549bf,1,phishing,tpl_5b1f05311e7e340b,train,0,0,0,0,2,0,0.06392199349945829,0,1.0,1.0
nazario5_001753_5e12c717ce01,1,phishing,tpl_fb2cae7c32e78c56,train,0,0,5,5,6,0,0.06340579710144928,0,1.0,1.0
nazario5_001754_cda2875e0bae,1,phishing,tpl_45773487fd05fbe7,train,0,0,0,0,0,0,0.12078651685393259,0,1.0,1.0
nazario5_001756_3473f532f2ad,1,phishing,tpl_90270400c45ac489,train,0,0,8,6,8,11,0.1304654442877292,0,1.0,1.0
