email_id,template_group_id,template_signature_hash,template_group_size,template_grouping_version
nazario5_001685_43cf876ac5c1,tpl_6c402feaf37c90a5,40783942e78143238e29280dc30a4e33f4fe0d960badcf1b556871438d8a49aa,1,1.0
nazario5_001686_3e9ade6a1288,tpl_faba59b02ccdd435,545143c9f29b644238426e8a13f67ca0859a26ee0770788101c61ec28f2f238e,27,1.0
nazario5_001687_99970f7a754a,tpl_0a5f1bedc8dc204f,ac85e844e3fb4773cad0c5d7051f55050bc82cab0645653be14c4d6de5492d01,1,1.0
nazario5_001688_544509c351fc,tpl_c754d0175f4f4df1,dfd39a6f2ee7f2290b9f95405882b7900eec61edef325004762a8f995729834c,1,1.0
nazario5_001689_c7aeb252ecda,tpl_9b3c28a32b52e5eb,e64a25656b43cdd705a8ba70d54452d3f7ccfa113a82a0e62805ec1fe51518f3,1,1.0
nazario5_001690_61cf9e0df361,tpl_903c2b92746b343e,903be4603b0c4b92e2c95ce239de9daedff07e92b881671e9b9da830dfabe77b,1,1.0
nazario5_001691_b2cf3d49c11e,tpl_80d87cc23a5c8c5a,6acf755297146c5589bb325daa4a3f99798dbbfe47438d3139088bb1635fd39a,1,1.0
nazario5_001692_a49f3b7e6249,tpl_21cc755d33f91242,b2404e237e30ba29a172aff54e58338b7e0108716f66c7b11a225fe446bd63cd,1,1.0
nazario5_001693_760b7d124f8b,tpl_39c0ab48594cfc42,86a6d294cbc3f1b62f533dde3cfd3285ff3f30f27a4160b54edb5b881f234aca,1,1.0
nazario5_001694_9b16974c7f92,tpl_4997bd99f64ad60b,aba3670189070caa8640def97325f1d8d83218c5972bbfcaca0d13ac7b331fa9,1,1.0
nazario5_001695_9632b2493ed4,tpl_aa8d1545a2d02e50,4ad9e60242940ffa3d02ea27f1ac7648f24cf4f8fe54199bce94dab67f19397e,1,1.0
nazario5_001696_ad8176f1eeac,tpl_54cbc16074fc95bb,fa90a27f7639cec326d70bdb61c857676b72dadb223263bfa2b2f5704fec62c4,1,1.0
nazario5_001697_ca7dabefe42f,tpl_98c58fe4fe9bab87,776d4e42a67dc17d6223330ce5ddd3af673d5ceafa87dd810133d3f85195510c,1,1.0
nazario5_001698_5ce88aaf2b97,tpl_f4a2cddecf31b68e,c7299773576cefc4bb372abeae05f047098be13e01ca07de142f7c00f69f60f4,1,1.0
nazario5_001699_33231458158c,tpl_56d5ef9b753ea851,0973fb55c716992903f9f24fdc689788dc60dc8131226e612f260f41ec916fc3,4,1.0
nazario5_001700_e63bb0315903,tpl_d90227b5e0179d4a,7835adcb9a59a7acb9368e97c9a79ffecd56c41143c141ac474f2b81889995f8,1,1.0
nazario5_001701_6c38c609de7f,tpl_928ae1134b6fe399,b612dfd4f3eea3cf760e8d1033cbddcc91dc7f6d13fbf8317079ff9a59ed62a4,1,1.0
nazario5_001702_394072f86c13,tpl_e9e37b2920c145f7,ac3e59470609d8ec6e548e499fce950de80068dca470ba3a07c11f12ccc5ce50,1,1.0
nazario5_001703_a73112638e51,tpl_bd8ca70644f8cac5,5b0083757a2056bdfd7f0f1c157f04bb0d495c76449c60f9a1c891528888ec9f,2,1.0
nazario5_001704_8abb58820963,tpl_c957cc3814e8f2a5,c3dc0dc62c6fea8e21d6cb21133c838cc379e37106275cff1c39d1aa0d32edad,1,1.0
nazario5_001705_3b4e3034c33a,tpl_db203cd117f52e64,796acc95b4a351dd137b7aa635dd8f0bf917376476b09b8f027bf0e25a1ec9d4,1,1.0
nazario5_001706_f52c3a5daa3b,tpl_15d8af57eed1cd14,a02adcacf822cabb2f0e01f2875ee25c3a2421dcde5f06e326e8b9cc0b63000d,1,1.0
nazario5_001707_1d4e3164a972,tpl_2ddc23861f9fdafc,0ebfa0ca323f9a3fc6fec4a9ac4332ecfc9fb1a83ccbdca1d1b16139ce61e1b6,1,1.0
nazario5_001708_2cf6b961231f,tpl_8cb21d76d6bd7f69,d91f614abace7171fe20a468ae742ec5f575f9d17a32bbc19cf333e39ef26351,1,1.0
nazario5_001709_eb2669e7d356,tpl_301e770b3fe1735b,6bfa3eea22d4739b1dea986c9b39470a7f551536ee8b126e6cad308267d5132d,1,1.0
nazario5_001710_12ba3fdcfdab,tpl_dddd1f6e2c439f81,ae0acb22c85a9fbfc6e40ab570845e5bdc0ae1aa849bfcb0f96c24da68198001,2,1.0
nazario5_001711_5043fb32ea45,tpl_0a3d6b6c79dcc9ab,4bfafaea808e01ed02aa2dc2d3a0001ab1c416a99780405c3e9c414f20f6093d,1,1.0
nazario5_001712_dfb67697c104,tpl_55d0fe540bbb235d,d01a68f62b1ec9fea91af978d000134f462b3dea49dac128e42d03bace701376,6,1.0
nazario5_001713_707c4e98529d,tpl_98f87de3e8da222b,6a3f6cf478463484b03ad6ab5b4570baacb946efbec18a35572db5a2e30ffaef,1,1.0
nazario5_001714_f6f1008210ad,tpl_cd1954f630aa992c,1703f7ce15cbc74c26e327606689c2442f9a14dddde3bcf5369c1f6d10ef6ddb,1,1.0
nazario5_001715_db43900f3b40,tpl_c01c6f2d6a998909,da770e77a938bb66959697e38deed8e9de7190b5e6d05fe5738a84faed08df2e,1,1.0
nazario5_001716_02ceccd985a2,tpl_55d0fe540bbb235d,a28ed69facad401fb28d8e19308d87bcf6e919b1efd848b063933d4e58983ab4,6,1.0
nazario5_001717_7b77854d50d1,tpl_55d0fe540bbb235d,bd6df7e580a7102569617938d207fe57937617bce7f223044c51b4e3d2a5349b,6,1.0
nazario5_001718_5add87d087e0,tpl_1026f15dac75dde6,6fdbc0f6da7fed234603b6272b8e7e7735cb07691e4c3552c61641e09f405c3d,1,1.0
nazario5_001719_e93142d3a5dd,tpl_0a8083b672bbcd04,df03fb95005cdfc960dfa87504f51a81464c0ef920d56ca683c31617a035ad5e,1,1.0
nazario5_001720_a4602d9513f2,tpl_55d0fe540bbb235d,c6031a51d575c1149b16413cfcb1a419b7ae12c022d32277030eca16ccc170de,6,1.0
nazario5_001721_196f7e66ff86,tpl_8371f1bd914fdf61,257a144f534be3de9fb935a46da9abec90f8f43324ef87c5f6eff6c2f4ac5d3b,1,1.0
nazario5_001722_74b76c017191,tpl_a40333e639a6b792,eafce18173ac86cf8da31c902709b154f69103e8f0b9a11434b2ba4b9f5ccefa,1,1.0
nazario5_001723_5062de2e7268,tpl_26c2e8a958078ca3,0a53a66b7e8f457c1faa67d3684b7e378b8f2194fab00f9f2dac3b74302917e4,1,1.0
nazario5_001724_d90355992721,tpl_0fa51a306f3690b0,bbd28eb0ec2b8289c0f270a8750a4e173dd8977bcabb224b1d70bdd88d697d9d,1,1.0
nazario5_001725_bc49d23298ac,tpl_ac60b10b0b04f720,7c75ad8f4970302a2ede4d60b9a8d58f844737525bea727c7ea180070d1477d7,1,1.0
nazario5_001726_7949f44029cc,tpl_816caea9c9f23342,21cbe443ae43ffaf2c8f97880f004254ffd0b75eaa0fb5dc7dd283aa29cacd67,1,1.0
nazario5_001727_a147c87a1d1f,tpl_ff2d0bf623ff57e6,c7f4be65f9e7fd0752ca65fb91c2480dd51246fdd851dc90758004e479582a49,1,1.0
nazario5_001728_2283f4b569f3,tpl_97275d8fadd7a29c,c0bc4d58062f82f00416c443c458bca8935d0953d03a71b9b86e103f1f83aca3,2,1.0
nazario5_001729_84a424412103,tpl_8989598eedb3aa48,3eb66f8296b869849ebb432c191513389329d7ae18f67f0d890a5c919963ecb9,1,1.0
nazario5_001730_e130586920ad,tpl_078be7725fb58785,fb6cb3376e33d90e70dacd74fc81a416490cbe33ed303ad5355c57baba231812,1,1.0
nazario5_001731_3c4fdb9319ba,tpl_f3e8ff47a9db6c2b,68036a773a04fadbf49c9367c749b16fff2efbb95df4f49ec4e8e154e8670f43,3,1.0
nazario5_001732_1be67d560ffb,tpl_fc085efbc43999e2,ee900daf45426f5c9dbe50b891621b41e898d6d2497688d7fe910c13a8baee2f,1,1.0
nazario5_001733_72da075b310c,tpl_af2f471f92103a4c,6943a548a26afcf38774a87e7918ebd410afed23608f8020ea0a635e8f5fb123,1,1.0
nazario5_001734_f65f605c0b0e,tpl_3ccbfcc19e6eea63,3d0ce881fbf76061c119459127420cd4fc91dadcbc50d5987c69e1c6e9f73984,1,1.0
nazario5_001735_9b91fcf5b5a3,tpl_069b786a3ab9bdde,30a4c4feac53cfe835eafc8648c5421f589a5660c330ff7ba7c9f9dff10aacae,1,1.0
nazario5_001736_62bc44db398f,tpl_5687b21e327a37c5,d33103dda34043203ba770161efd5b84d891eb5cb775bb2943248fcbba400642,1,1.0
nazario5_001737_fda9023c292c,tpl_5466205d2c5f20ca,3d495f7fc4077147b56942eb8bf1e99e2e47bd0eed4c5b31dd29f31e9b669469,1,1.0
nazario5_001738_e501da1fdf5f,tpl_2c66ef3c32b4744f,582114506f765517f8aa6bc4ecb51b1e722b7fc0db7c7826e0f597cfbe4fd6ed,1,1.0
nazario5_001739_a66d78d560fe,tpl_7794f0417f1ae89b,569c15f79636b2cc1a1b4fb1b242b873a184a00b2e2443ff4df580cff62b69ea,1,1.0
nazario5_001740_6b0892542ff0,tpl_eada9a213eddf064,eee127d0e3ac838650dc2ed717413132008401239c635966e43af68efed88f61,1,1.0
nazario5_001741_5ec7102d5aa7,tpl_30846e0d1196fd01,a9518ce75b8c5163fef52d1a562fc29d7e9c2f9c00c8fd318d1dc230f01306ea,1,1.0
nazario5_001742_eaa0379f69bf,tpl_505b3f13ccf63ea1,d87a49fdc7c172ecc405c759041ffc3b4169886a7834ee1c25ef132818ac781d,1,1.0
nazario5_001743_68403cc70f13,tpl_397d268e29eae820,0ff52524f02e5dd9f3d728d85f3d4c52d8143f03b9ec98f6f7f97a5886232b5e,1,1.0
nazario5_001744_cb568e6c99bf,tpl_d2eaa2ab088792b1,cf329dbde9a1bf4702856d2fc16694ee3147d2bebf964a9ae8d80ba9a78f7aa9,2,1.0
nazario5_001745_a86575da4608,tpl_cee03d82a2f1e948,9a9d826738b292a0374c7b1dfc7f0e0c0e788bcf0ed8dc20365275244708b458,1,1.0
nazario5_001746_df015f0839ba,tpl_14b023c16a610bf7,78f2f9e7ee0cf0eb9c2e98645ec38d69f2d3e7ac19ac0ec01dbca14380209b64,1,1.0
nazario5_001747_9ed0053621c8,tpl_df3dd3b6e4840752,24adeb7826cce25ef803d75f785bd68880911a1a0cff713b1b838359429b4291,10,1.0
nazario5_001748_50547fa6169c,tpl_314b8ae5f0513418,a0d252214e1adda9d41b0a8392ff1e450d3b459f697ae7c90b1987dbb22771f4,1,1.0
nazario5_001749_705910f26b18,tpl_f15669d911cbc2b7,c5edcee79672d9886a6991c8dc32f2c65331e1e35f37bba4898f0a5268e10cee,1,1.0
nazario5_001750_aea1496bd6cf,tpl_8dba03d11cfbee38,f6403e457712bcedc47c6a5666f67d2bb2f2b52fcf6ed4d1c972ef82266e4692,2,1.0
nazario5_001751_9d232311b3e6,tpl_6cb6a2efb9bf11d2,4e1512b61509d40102cfbe1ddebe2f83370f268853f5168c8de413275dea0183,1,1.0
nazario5_001752_0366e28549bf,tpl_5b1f05311e7e340b,d5bac563a2728b0ca56c6cd5a637f0b6ec72394a95111bf76ac32aef3fd927fb,1,1.0
nazario5_001753_5e12c717ce01,tpl_fb2cae7c32e78c56,ff6559ab66f1b5f83aaef0763ee984ff4729eb8d4a097384c1bd2fe432ffa6e7,1,1.0
nazario5_001754_cda2875e0bae,tpl_45773487fd05fbe7,f92ea41726369efc72e12224b1db88b03315e3a928374be49331d5ac6c6d31f1,1,1.0
nazario5_001755_4f5672c699e1,tpl_8cf03786f9ff2743,7892ee49dcf0762e91abf4a8d8490ea8cbc6d857d86293dd04b5ec96fc9bf385,2,1.0
nazario5_001756_3473f532f2ad,tpl_90270400c45ac489,9b88fd64aa7b37d58bd67a4dc09146696144108a5b9b6e102ec5dc823dbc0af3,1,1.0
nazario5_001757_eab3932e2f68,tpl_15523df96e330842,ffcc25b3b82a81f5d90400a79e5837e9cb4b1eff148ac892867ec633b9ef2bc3,1,1.0
nazario5_001758_3e531fa41e6a,tpl_3b81ce7be586bd08,730d2d327188f54d8fa5b29a80280bc949fd93fb19250d00e5cc36a9a6d4bf1d,1,1.0
nazario5_001759_77b714af2295,tpl_8cf03786f9ff2743,676e0d4c893507347475e6cc60574e0d8de03d1ed242f19225a9d9b8e94b5215,2,1.0
nazario5_001760_6deaebf4a11a,tpl_7a8aa028a55bef2b,fa9c273213d9a95e254b16f535c00207cd712211babbe3b0916d84110ffd981f,1,1.0
nazario5_001761_0fe7a4841e0e,tpl_0cb1106016c85d82,3c72c18c7f1df39570e4c08525373d63429743896047359e1892f62ced1aa2d8,1,1.0
nazario5_001762_95b8bb360984,tpl_e1b5d01753a19359,55f860126e754145c37fe41438e1f800c7e7fe3d553983dcbdd62f3f95a75a4a,1,1.0
nazario5_001763_5cc75f147951,tpl_9a0123fb617094f8,de728b6bc72187a1c2e0a0347f07959190cc8117dad5acb743cf5eaf090423a2,1,1.0
nazario5_001764_ef2b678cb848,tpl_32bb1e10f08363bf,89c512e8a61fb651b4870fecadcfd41c60cd7ccbdacdf864d9ad7038a022c183,1,1.0
nazario5_001765_0085c39877e6,tpl_a163f260bd74ad8e,7e229aa8b07659ea00eb883a4653f238059e3301a776b364bd164bfb28604681,3,1.0
nazario5_001766_9496ea79c66c,tpl_a81623bebc45a5f8,c4fecece82bf9edc5f9d36c7add35cd11a44a7bfe81e9fe9efd3d4825721bf06,1,1.0
nazario5_001767_5ac7f725385f,tpl_4668dfacc8a6c9b2,26b4c64aafc55b48c4c19968b3820792ffcc3ad78e1af4f75ebe84b6fa82183d,1,1.0
nazario5_001768_042d5e7d8668,tpl_8041d1a3a9b202c6,c8c357172413ba224d4d257233b7f6dcacec7162e8e485898a10b0f97c2144ad,1,1.0
nazario5_001769_1f20a3ad934e,tpl_2c9e1f4e0a5bc97f,b4a8a41b1f5c10d0323db2f459d5b332e5911701eca6d493d951e2651b192c0d,1,1.0
nazario5_001770_7defd363930c,tpl_c440ef70bdef91b1,bf3dd28e7cfe6efeb289ec4eea9dab662d0dae863c6d73aa0478219a132711cd,1,1.0
nazario5_001771_d0af0199d4f4,tpl_41b679bb6db9fa9f,a74ac967d84912b48c46b64376db425561764ec10e177e2db320eae75a36abbe,3,1.0
nazario5_001772_696fe4f4c068,tpl_a8c47d5f7b121f71,df03128be462fa657c0993a096f312233711b6dfb0e78f6e54a76b28abd90cef,1,1.0
nazario5_001773_74b0bf1bcaeb,tpl_e85a875229c024c0,95be42c8061ac15d447bd6d687f1a3da6d7f5b768dddd2b829db613c8692c158,1,1.0
nazario5_001774_41a0bdbbf85d,tpl_faba59b02ccdd435,803b0c6507b001ab02a60b142d475a8b92b04ed50df2c9fa6dcaf28ef19d744b,27,1.0
nazario5_001775_5d2d5138fc4c,tpl_09eeeafecc38a3d0,d720a166d14177c9f9caded76ef2e3bd8154d111a990c115ce245c9506f45503,1,1.0
nazario5_001776_554b2b15450c,tpl_d0dff8c9160fd682,f0e7a767fe8737cfd7641eb4e1ab5d65f86238b33adfe8e236bd0362b2ba113e,1,1.0
nazario5_001777_a8dbae8fa2b5,tpl_0a9a99f306354492,b6c0b951c67e1e920c0837fa2d2c067aa7cd35f172139475db284d56bae6a3d7,1,1.0
nazario5_001778_6045148ee1ab,tpl_46bc3ec79b5823e8,d15177cd4fb40d020dd90b8c8e4cd4fa77f6f31e021a684d6aa5be0ac3539401,5,1.0
nazario5_001779_99ae212db7f0,tpl_46bc3ec79b5823e8,d15177cd4fb40d020dd90b8c8e4cd4fa77f6f31e021a684d6aa5be0ac3539401,5,1.0
nazario5_001780_57d65ae936ba,tpl_46bc3ec79b5823e8,d15177cd4fb40d020dd90b8c8e4cd4fa77f6f31e021a684d6aa5be0ac3539401,5,1.0
nazario5_001781_b15a74aa5754,tpl_46bc3ec79b5823e8,e89e0d78e046680e4f8a4bb949e270fe74eacb9b9c3e4003e844022475531786,5,1.0
nazario5_001782_ad284ef1f2d0,tpl_46bc3ec79b5823e8,e89e0d78e046680e4f8a4bb949e270fe74eacb9b9c3e4003e844022475531786,5,1.0
nazario5_001783_f76fb6cbf31a,tpl_8377797ee215c1ae,e684e5244c60a3eed99b4ea76d26bb3ec20978c6e05497b53976c9dba2e015ea,6,1.0
nazario5_001784_f925ff079300,tpl_0fcec17f9545585f,da4ef2a0fd8506f7ba9839f0641ebaecb7f583efdd45b1bcca6d92a89a6d63ae,1,1.0
nazario5_001785_f076fcedf3ff,tpl_dcef9999cfad7d52,6f3e7822c255e1877078f05d2c178e9a9f8a15ebe430acbc94b4ed95ffe4ef53,1,1.0
nazario5_001786_9479ed0ff6b3,tpl_09d9fbc3923e008f,d5f508c0371e47785bebc54a191487e7595e7dd23c352b5518cc621bb7d7d151,1,1.0
nazario5_001787_2ee481b5b919,tpl_eb1d6c0518966917,598dbdc8293e03fb3a030747c13bd43b3ffef4fec2df9647bc84dd70379e303c,1,1.0
nazario5_001788_c1202eed810c,tpl_44ee2a700b7a33d4,5d62d2b4d2291a9e8e73f42f0d157ebe7ed83bf5ba94bca10cb0398004c3f8c4,1,1.0
nazario5_001789_b63606950baa,tpl_ed4eabd4502088f5,bfc0d43d5082bf20fb0b226fa8996568c0ce12afba735274d491aa855a3459cf,2,1.0
nazario5_001790_e93a8040d486,tpl_5a707a146ce43d6b,c844a6d42d40b3496835ee44939a1d5bdad21a5f3bd221aaef1ffcbabf9c3d41,1,1.0
nazario5_001791_a63dd23cac5b,tpl_0d23e8d5e3f2b5bb,d0cb7301970216a871be3682d37e38b98afad9182aa1dfb712fcb6a2f10cc65d,1,1.0
nazario5_001792_16326b59735c,tpl_5013d004db5b4590,ea53a5bec4b9e2c7c177d2afca3d6756bdff33b882f7c1f263ff1c18fbed0ac6,1,1.0
nazario5_001793_b8aea1554514,tpl_dcccc15ea4443f46,5b4825b94df0269b71919cd2635c61c7e3cc0d0b451f8c2baf1fb8e8a0d56c1b,1,1.0
nazario5_001794_3bf04853263b,tpl_c953afcf8438a0c8,dae30929b94d364e07e7adbe384af981132b7150f3dc450bb75fd7ab3b9fdcd2,1,1.0
nazario5_001795_aae26f68331d,tpl_698218327a51707e,127ce8971673a3135181095029179dc45129046967dabc29a360d019081927a8,1,1.0
nazario5_001796_2c1172e5828f,tpl_807073299d41d78e,b3175f0d4e746cd12a75d88011e9e762e900b61d9f894ec4df859c7b8ccbec97,2,1.0
nazario5_001797_eaedf9591782,tpl_807073299d41d78e,74dc1f5f5b29fa497b2fc564f96ad7f16cde90d61ef6a327833c25702fc89da6,2,1.0
nazario5_001798_69dba64e6a02,tpl_cf4f6f25d0b83b0e,37ea9ab7128f536f0aac112ca57003866f454a5ae8a91933cd85d15a3e613a27,1,1.0
nazario5_001799_a76643ee1541,tpl_ffdff50fdee934fa,cef5a2aa497808a7b2c953cf882dbb593b43fbb2403859184b6c1a81537019fb,1,1.0
nazario5_001800_c4d7f0286760,tpl_0982357c345e9f3b,74f801a0ce38749a85d1d840d885d6c193ccdea209a9550bd10407ce52ca1755,1,1.0
nazario5_001801_50bdb645b0c7,tpl_1efd54f35d3d7d66,9b141cef19555d4f00f43aa4cb4b898fed45de50a693034035c9e14a11441423,1,1.0
nazario5_001802_df9efb6dc5be,tpl_17614c8196b72016,0ef1a87de4a88933d3b11c284fe8d42fe315907926c173b803877fba71854dd0,1,1.0
nazario5_001803_2ca412517a03,tpl_d2eaa2ab088792b1,cbba6a341a95915c110f6b2a4db5e1f970a484d3056fd94590d80d6c04e7ae63,2,1.0
nazario5_001804_e19341309d9a,tpl_f462f77795dcba12,c400a115e112c34271301d15477975c6a9d908bda5c7c96f9d863e7b18b3f0bc,1,1.0
nazario5_001805_102b84c49875,tpl_deb6177c166b3c07,58cfb178add8fbb3cd9616345ba9322bf68467fe04964e4508163c10c2ee792e,1,1.0
nazario5_001806_badb0cb40cc4,tpl_6a2b689e405c1354,c7130eef3c15d086848f42b0f47157300918779b326b19d97e9934ab236e41da,1,1.0
nazario5_001807_a37d989b3129,tpl_6ed7a9eb639ddea3,6e8133af11db0dd6d8cbc677519e53e57ee4c930903165de7e49495518a58271,1,1.0
nazario5_001808_2f88aa65bd07,tpl_bb01cb6121fce892,ac1c15bd06e60aeafc3a9d7e49404fc053c1e400c9035efda72ef3b76e84d219,1,1.0
nazario5_001809_8b7631c58e92,tpl_df3dd3b6e4840752,31655fb6657a7c745594355af3f20bf0e81a31c56e6d8365d731e02149ef77d1,10,1.0
nazario5_001810_6977360e8aae,tpl_689c77e641ebc18a,60ceb51f19b38bb095de6a1e917be74a74799cb68bde402d328a751185b4de68,1,1.0
nazario5_001811_94d18b1a7b22,tpl_debb8623aab0b46c,c2025065cccf5396f1aa42773963188005709d8dcf32e9c59cd176a2fd8b7a24,1,1.0
nazario5_001812_a76480a2551b,tpl_fdc888e9b2eb8a16,edfddfda4aadf2c994bb88f85f56c6a26e0f9d78c6018383bfbd1d0753df2356,1,1.0
nazario5_001813_eaf3aa0c1199,tpl_3aefcc6cdc9f39f1,b629557a88af8567c12a2003ed7d1c123b808cbfcbe5771dcb1a052de496b5f5,1,1.0
nazario5_001814_0107ff8a6109,tpl_c46aa8ea8369ad31,d715b3d112f3a799334ebcbc4eee139347e406a3ac728234ee0fdc7d2aa296af,1,1.0
nazario5_001815_dd5939d46520,tpl_faba59b02ccdd435,8f23a8ac2045c558982f5f5325a28671060b2275037f7cb3f79164aaeaf0a5c5,27,1.0
nazario5_001816_0c5d92693338,tpl_0308ed1253959a72,b15b871309e92fc6d3a4109c6b858cb72eca76e2b5c5ff2da92fbcddfde136a6,1,1.0
nazario5_001817_674b0f7438e3,tpl_7896a16a404289ef,41692976b68acc6edc86b2ddf4a26690515145b594e2541e9532b7f95896e94d,1,1.0
nazario5_001818_4ca55bbe515e,tpl_554b0eedc90052e3,865d410bb5339f74be776e7aa77b4603656396e0258f68dbbf3eea80c6177475,1,1.0
nazario5_001819_307f3f59c871,tpl_67034bee2422c2b7,a525e137e279ac45f18024ab1282f352b52002e02a3dfdd3b70db91044f8ce9a,1,1.0
nazario5_001820_ae52b405c396,tpl_417639865e53c148,202a3c98387fbff73d9ed5524288e0af92a5bc1a6d261c4c188eff3d5c34297c,2,1.0
nazario5_001821_cbc4e9290aa6,tpl_04b47bf34ac5ffe2,0db9750adc2611ee1881c2950f5644dd96da1c2cd57a086296c80081c087558e,1,1.0
nazario5_001822_8110c6518b9d,tpl_9089c0ba5d1ffe60,cc9d55873dda223429bec8b54317badf0f912defdec8133f4e5b6679edc81864,1,1.0
nazario5_001823_4e652a1608d4,tpl_2b7317a3fb168a06,d1827946ab688e50b2ee62bc3f684bb0fe5bb0a373a5a89761ea84919fae503d,1,1.0
nazario5_001824_fbfdc03dea2d,tpl_ad039eb90c1c1045,831d770d1482578ffa6efc4711fd5d08d066bbbcd875b6e383d5935cff898fec,1,1.0
nazario5_001825_b9c11599f269,tpl_1e5b212d63a1b791,37c69f73db571ee4a736793ae25bb25586cd4633afaedc29ad7cb777a2b4293d,1,1.0
nazario5_001826_01c7286f5b22,tpl_c214ff6b2dc8aaa9,d6bcc4c081ced51604de47cbf41f50e9c936603689f9272ac36f97299faecf19,1,1.0
nazario5_001827_11f2cb0914b4,tpl_d6c9507482452a2d,1cf5e922c9dd18dd362748ce6d5bbadb3684e97e0ba0ca29c120d60ef7497af6,1,1.0
nazario5_001828_8242f16a1001,tpl_b01d7300241790ed,6cb55ed7a01fd779abb2ddfde1be317c781e9a0fe51c5ccfa5c4ef34951bf922,1,1.0
nazario5_001829_c8a127aca652,tpl_6444c9a7c276b7f4,ca6dacfddae1268ef27c694d6df9fb42026a60b0edc3a7bc5bb88278ad6859d6,1,1.0
nazario5_001830_df5ddc81fb29,tpl_0b0c27d84c7e0ac1,49d4ab3db87ead4487c3de86e616f34ca44543a3d7d2b1f1c88816cd93e0887e,1,1.0
nazario5_001831_f53cbb21470b,tpl_40693d6baed6b607,ef0aba1cce1674fcba6d726563606ad6c096cdb42bbf39d90b6254e40d7aa3c1,1,1.0
nazario5_001832_cea39b5a7bde,tpl_8dc5e293aab419b8,0ae549bfd8612db909e95a4f767e663abd31adeea5f76b4645dbcd98448cfc57,1,1.0
nazario5_001833_8a01d1a1cb7e,tpl_6057d8319818b01a,20d6a469f4ba7870bbf0aaec4c22bd3f5ee19653632b6409efdebfd125f167e9,1,1.0
nazario5_001834_e24d3fe12e97,tpl_5d789761981897b1,f75561daeb15f60388468299a0f1eb06b7e7399c580b051cef19d0038b3c3688,1,1.0
nazario5_001835_c87f3329ce6b,tpl_75ca6a41b7a013e5,aa643c52678fe4ee2a837e540df2bf0b867ed125d5cba0f11a01a31020860186,1,1.0
nazario5_001836_d5a30098b057,tpl_a939feee092d9fb9,3425633709e60c424bb6761145dbb3edd66c7ff022e243ca7af56f85f25874b5,1,1.0
nazario5_001837_4a71d2aa6613,tpl_693fcabe4c665f6a,961a7dfeb45458616ca63b6a1519f1060d9a203213d0f403a1278e5f6b8a2277,1,1.0
nazario5_001838_ee48d916a753,tpl_5257f35731ae93d7,ad1b7fa5b33181f0b17f1e3a9d9b8abe5f97427288e8a3f2a4ef3bbc300c161d,3,1.0
nazario5_001839_e3e3a57a8961,tpl_faba59b02ccdd435,230109da87997f5c40a7f4a01bc76f8b3f92ab2745b9408a278b85a802b65386,27,1.0
nazario5_001840_a4e578ffbb21,tpl_74a4b660cd4a9d10,845aab618bbfcbce1b9eac932c61f3a31e6f740c3d668b38876f5c13369babf7,1,1.0
nazario5_001841_1db08f0dd1a4,tpl_5cb2990e773f3889,d414c62ec04749d29420bb02a7bb72eea37b8f53158ea47fee54892cf63c6d76,1,1.0
nazario5_001842_7e35fec5db7e,tpl_7a151f8f8ed1917f,a34d26608fe84bf53d96fb57214aafbefb8fbec00fa365212eff998f45c8d716,1,1.0
nazario5_001843_847dfbc3988f,tpl_a163f260bd74ad8e,da133da477353f9ee00e094eed00ad2449803d60c762bc33b94bf5e02c1280a2,3,1.0
nazario5_001844_5b1103a9bebd,tpl_a69932afac1a46bc,dc8e3c05c8d02418972d9acdeccb4f2974f98a1a4fc998536cd0eb7f7af02a6a,3,1.0
nazario5_001845_22389c120af5,tpl_6358ce4a5d62b676,bb2e4d7cb3c1862ddd6c80451bcfb0512b0aa7f7312a85a4fd477a1a1edbde9a,1,1.0
nazario5_001846_2a774fe21e79,tpl_3e294b63e238d8ae,ef6e7d5e823f91bfaaad174f242c93450a8fae4b963a8027713bbe7b998f0992,1,1.0
nazario5_001847_c1453c4f41ef,tpl_de02e432ef8a4236,f28c53881ac54386e9135cd79a1b7ff17386e315d17845550fe0e0a971db29a6,1,1.0
nazario5_001848_e735da3de5b0,tpl_a163f260bd74ad8e,84e940a404113e54e15b1a51d14e219112e07f1f67f40c91fb60684e1e59a9fe,3,1.0
nazario5_001849_3c2d1956bf54,tpl_f3c5c20dd7ce4780,8a934f4d1f0530c8be9f82c96bfc278672ccb6439c5cbef56a2f74ba66d689ef,1,1.0
nazario5_001850_a0076c470770,tpl_9436a08b9ae6990e,158db78dd8d2617de219fa070df4db632524ee53441cd86235d90f5799e5b187,1,1.0
nazario5_001851_b465c1518575,tpl_a69932afac1a46bc,dc8e3c05c8d02418972d9acdeccb4f2974f98a1a4fc998536cd0eb7f7af02a6a,3,1.0
nazario5_001852_ff5d22073339,tpl_3c06058dd344f732,747e9c2f18b39398031e32de33a35755e192d2e8bacc4e72180a8fed8ec6537d,1,1.0
nazario5_001853_5e125d372c0e,tpl_89ad9dd86a36e479,bcd915e65bf2885f72ceba1b9e3dea5804b536e097bdca0d5af60a317de4ee10,1,1.0
nazario5_001854_9164c673cc98,tpl_5eebc2bd2e8d6225,d2b96c45f670436508333f7a39fb36d7eda7e2ab86b780964fdafa929b189733,1,1.0
