email_id,raw_text_hash,sanitised_text_hash,duplicate_group_id,duplicate_group_size,duplicate_label_consistent
nazario5_001426_aa02d003e2ef,9899f158724aef990a655d32ed18ed87ee895f30e292b160a238089916987fea,ad757120d02da141beb7db755c2adb776c17909e9e80028eeb680348c32d44c1,dup_ad757120d02da141,1,True
nazario5_001427_fba087699160,ca99137f2b2ecb51cef770c1fe0cd39d5d9d419b02c317fb4625113d30bca409,9e616f1be4aac6da6755bedb9935de7c46122e1c2acd0ba9574044802455f7e2,dup_9e616f1be4aac6da,1,True
nazario5_001428_7b5202b8b79c,e90fc7faddacc538f077735058c12c3bd63fdad89680f192d64e1fe85c1e65ed,81d03aa2a3cf4d586a9605ccfe07b5a3ecbc3e83d3da1d92668e563dd9a4b395,dup_81d03aa2a3cf4d58,1,True
nazario5_001429_0dd8012729c3,853528b463810ef5a36ecde1f2ec64ff1fa562a4ca31e81a0b73e8b3c280afa2,a3c6d5d0c51ddb30f751c42c3e8031f028eca3e0dd851c18813102103ea35345,dup_a3c6d5d0c51ddb30,1,True
nazario5_001430_383100eeff9f,4af7e2a9d9e0c3806ad97cf77c94f62bbef51b3b994c05621d216f328a9b454e,8bb0909fe1df81b1e503275f2033ac25e20ee0d80f5540f0ddf8be28935709a9,dup_8bb0909fe1df81b1,1,True
nazario5_001431_25b6562413d7,566e301c79184d946a3e10d26281dd92ef6f138a51d38c4ae8b2b0d47b019b52,c0f4e2e581b598c1a90173453ad6cf25189bc5c644b9ba13568e3e0f2ebc37ae,dup_c0f4e2e581b598c1,1,True
nazario5_001432_d2db17fb5ada,83b4a89c668106c49c9f7b9090af8b87715eb765a92c958a53affb571252e58b,d9cff171eb4167e2b18abf74d958c0a127d02eca90855947de889c26cf790e8a,dup_d9cff171eb4167e2,1,True
nazario5_001433_07e516b4373b,fe946f28e4fb5fb6c27331372bb994663b64d2238489913070e3b1d58062eb94,22dff810da5adc972bb162aeb1f99c9b56ed6dba5a0ecbe269c4c80b78e0daad,dup_22dff810da5adc97,1,True
nazario5_001434_153f60893143,5e3448adcd684c9b0688532bbb88d2a6c169d75e083991f3d420b4a38f79e247,37ec8a20d8965c983eba550dcda7bedadee29d00a9a9f59c6acbaf36d5f99c04,dup_37ec8a20d8965c98,1,True
nazario5_001435_468aad3612be,47e48aa27f30c83a8fd98f461bbbaa0a08bbbe752c4ba9afd96741a6f577fd2b,7d25c7cc18c4fb7e4d0d214cb599ea3b94d928b192999abcbabfb77031362e80,dup_7d25c7cc18c4fb7e,1,True
nazario5_001436_d77335b0e3f5,bf22d24091ed9236e29a5a05cd69d50b31499c8f0b2192ddd2ceff6982744d7f,f232511116409d19d3bd414698c38ff07ccf8a5f9058ebf70593c143c658f0b0,dup_f232511116409d19,1,True
nazario5_001437_0a51f667441e,82507793a7bac246043499e8d240ab434e57f257466978da502d24b1b750f3e7,26b01662503f3d6c7a0bc1a8d63fa5a1b209a0eba8c1dbbeb8b88d79b19e4fa2,dup_26b01662503f3d6c,1,True
nazario5_001438_b71484b83c8a,c64e1370ea36d41fad6e8dbadb291e65452488eebd0e94399b354c444799fb74,1fce7215149201779a27769492be10e62d1512b6da4235459fb51a21a03b633f,dup_1fce721514920177,1,True
nazario5_001439_f7b1aae4f5c5,769ebfc7fa0aa921bb8118edd578ad85ed0e5efa1b859c54a2278c18e51f82dc,41235b48a510afc8c5d43d7edee482896d02bca9afb36d4bbcb2d8523b61b3a8,dup_41235b48a510afc8,1,True
nazario5_001440_2239222b8795,7165b2678ab654f50500d4cdb702de9eaea613acee6faab3fb3f8eb2b1b9b06a,186c192b39f07f724383eb9ff3e25ea0362c9551574b8cf220d3fedcd9bc0d6f,dup_186c192b39f07f72,1,True
nazario5_001441_10596b69ace7,87713bf13a572f3681c423a784f1861305ff36931ef782429f5f503b388dac87,40b24e7f53693aa2922a7c2710ff2b75598a46bab664cfc60c0933d0f21c7f40,dup_40b24e7f53693aa2,1,True
nazario5_001442_8fc8b552dfdc,abd528eff5b7085f89b9fb5bcec434d98280455aa3dd593dd86ad6ab9db529ad,65760b2df254e80f0faaa8db14d9274b88c0aa6ac58e7d6819310b173b790e32,dup_65760b2df254e80f,1,True
nazario5_001443_6a980d258984,f9cec939b8675eafd00b286b6111ad5f47175b847c6fece59c3b77b216c5cb74,d3126eb4aa2ee4315f3178213c7e83eb17c4c264d40beb88e2d3beb53a437728,dup_d3126eb4aa2ee431,1,True
nazario5_001444_4bd417c8fa73,508d53cf5d235bd55fa4198b8969879fe7cda2b0fee0ca2296c111710430f510,f0b5bf1a1074f6c0b9e9b972a93640f6bc72249b6166b9398ec0c2890a23b280,dup_f0b5bf1a1074f6c0,1,True
nazario5_001445_6907e8b18da1,3ccafb5a0336341db97857b92f61ab2864a89007057eefa5896e8051c249c1b6,643716f9e3cbd0732edb44b1ab3c9114b1c7041016be7e75a303dcf5eee70686,dup_643716f9e3cbd073,1,True
nazario5_001446_7e4a60c6f7b4,3244dacf1122778cddf0b65f47cdce9d360f1ec175cf456202b1e00b77fbece1,c4c8a3191c501b74efbc4db10b3faeabfca74966e40ced324138107a1e872507,dup_c4c8a3191c501b74,1,True
nazario5_001447_c00e7676bc99,5bfc54cec67da19834bbb81b1bc121bab5fd60728b68d76e4d8a957469b14367,50d186b884747c0edf08f60d28bb87d4c8b5fef9a50b62901e87be09dfbcc7b4,dup_50d186b884747c0e,1,True
nazario5_001448_28501ca2b6b7,df53e74720ec77b9162ae049d7f11aae3bcf4efd9fce2261a874e55c60a0b02d,97d4560835e0f73a2c21836499ae776303133e572d67fdfd0274165bbc1bf6cc,dup_97d4560835e0f73a,1,True
nazario5_001449_a8837a1b987a,3603fa4cf10a7154c6310b626715e484b0a37e15cfb007e1de4dacf7645edd4d,081f7e093c462f658517b8d30df91f53bde178b6016539dca978b178a5e883d2,dup_081f7e093c462f65,1,True
nazario5_001450_bf8d017b4a08,fbb2c24f63f1ae4311a0936dbc5bb91e64c7e21d30c964f5ff97b182c27e69d0,eac7f2b9179a0deadc33b1c5fc232c73e4bd980bf686117f94fca2fe9523ffe4,dup_eac7f2b9179a0dea,1,True
nazario5_001451_9103c3851fb6,cacc31eb6406862487aa0df7f2dcda4cc5626e57f37108908b894990a22a1394,d775eec609433bbb4c0348c6885be8fc3af0fb11b2e72d1553af4f8e74c4f31a,dup_d775eec609433bbb,1,True
nazario5_001452_15fd30ee8504,06c953e363cfd2f468510670e4ae96d3004c7ecd614383929bda82fb12204ac9,2ee53cff115af47b9567c5bb43ccadb4f507f45d331ecd42bc27707a67ccfd9f,dup_2ee53cff115af47b,1,True
nazario5_001453_626990895a02,c7f7ff8abfe9b2b80249a6870ab8d246e786101f119fd50b2b23a473ef289153,1bc53995923f0c6a41829d4195d4f34a680c309443e8ad6a34713c6de048f873,dup_1bc53995923f0c6a,1,True
nazario5_001454_fe4585914f0d,1b2ad6c601c8e5b165358112c913811d14e3acc8b4feec0c7295d2676fe907be,021459000c47acc3d5ec5a86db6dfc90ad08d611eb9e911017b9965012b89aa0,dup_021459000c47acc3,1,True
nazario5_001455_f24c0bbc803d,014befea5972195d2e66890d13184688ed5910c4fc35f84a5a378459ff507181,be8b77b9f9495247adccf4889d9c690ccd6a02198fd899521028f1cead610bc6,dup_be8b77b9f9495247,1,True
nazario5_001456_244c2b16b986,6b2ac91daa7842dcb4bc31e8fb3f052848ccb092d72843dea27539816363c849,391fc1b00a7478d105e1e26ef8e518b06fb4bc9f174fdc9ef9ebb456b09edfd5,dup_391fc1b00a7478d1,1,True
nazario5_001457_9947ea0cae44,4ebf2b451193e4218d8d23be7ed1579ead21819081f2c7735fa83528ac72b641,f3d1c742426016064e811229647bdca4bae356375b48fd956fd62267face69c1,dup_f3d1c74242601606,1,True
nazario5_001458_77f7d68c52af,698c40745bbf70a78a3fc8785feacc23547daa357ea504d0c5648442f6bb2ddb,a6645898864783041863c71a2bdfb8244d52e4e966bdb674d1af572660a18d0b,dup_a664589886478304,1,True
nazario5_001459_40576f47f134,b9557d18fa74ff049aede8d7ffbaa466f791c6ba3e799d2156b5ca5ae592a31f,9cc41e8391a1dd87a20ccc4504983a2975886711debce9250ce76161874a7a25,dup_9cc41e8391a1dd87,1,True
nazario5_001460_a0bb4c149393,55b4f4ed6c74ccf59a46b5cd258ed68a1ca29992822e12b19277659259d7ef05,915ac49b5d1340ab48f2147ca75b012690a12fcfa91df9a90ce766c8333f8fd3,dup_915ac49b5d1340ab,1,True
nazario5_001461_36921daadb77,d5918aba5e1eda97461ef511149df0ea59a8e2e40adc863bb473230c2538f7e5,353ae121e17708f13d26f543f31b9a70348cdf67615bfd5c588e89b13b2146a1,dup_353ae121e17708f1,1,True
nazario5_001462_56f6ef0ac2f9,8560c54617ce1a5685b522779dbea0b4808d3f159b22dc83d80107473aefdc16,3032603791ba2b0471324eed34215a0aa769f819de694bf9a4d7bd6ca8d5def4,dup_3032603791ba2b04,1,True
nazario5_001463_dd948ca982cf,547bb3a4cf64dedfacf7484e5a67ad2cb60bc33b6f196106c8a7b84e7e11a28b,3bbd2e6daa57517cb48113a50a005f55fbdb9c9331ae5a2d8340bfda50a7fffb,dup_3bbd2e6daa57517c,1,True
nazario5_001464_66b5c8f3799c,525915b60fc59bddb3f9bb01c25b3195bf9f7ac04c321f865ce2196893ff79a8,e4bf3eab6eb827131ab829379ae9e1cb8cdc6b6306e20f0aabd194fc382e5f3a,dup_e4bf3eab6eb82713,1,True
nazario5_001465_f1831298ec5d,bd593113bb6e99cf699fc1bd046ecb27435aec9401df8468a0df8dd551ce61d0,03449f353d2077d4a6e2aa759e5922297987ffe5641a553a7fde840559b739ef,dup_03449f353d2077d4,1,True
nazario5_001466_d702e7ff70b2,352465e417e8f9d7cd20d305b795e947802f7a62eb3cf358b287abe41c3d5270,1eb3668f3c8c4bac220e35f47ba449d8ae10495122ecc59240d5d2651eb55a85,dup_1eb3668f3c8c4bac,1,True
nazario5_001467_7107f8b0ccdb,93c85402612bb9c82d31a779a7308ddee9fcf4484e8b552e8830b61a70f898f3,2cecaa48fa58694e095011a48b5f5c0fe38c25cb9e56cf8d634d73e9bd93b468,dup_2cecaa48fa58694e,1,True
nazario5_001468_aaa1d7645620,555c687610598f05f7d04d50163d7c295ebb3e174f0e3f3a5a952b152e50463f,ec2a4de70b8fa39629857950963b2e750fb6a7c66df2fe2b74b402e1f0e4eac4,dup_ec2a4de70b8fa396,1,True
nazario5_001469_54347854fa1f,f66d71190a855fdc5e88c42e244ee38ab3c631542e007327ba06186eaf25b2ba,edbb8915dd172a6e8d61d1673564aa5e0180ad363ce67fc9cc92d4ce6c9441aa,dup_edbb8915dd172a6e,1,True
nazario5_001470_bba381a3f036,4c6edc9a05393d78fb19e481b1779b2884bf3b153e85158c366c7b5d095ea74b,0bcc8ff795691bc9294fcb1f71220ed793c928790534cf6ea056cd8862a9f219,dup_0bcc8ff795691bc9,1,True
nazario5_001471_f5a1aa0eab65,381cc37c36fc25695057d5581133a8f88c012cf128450719e29b869de34ef15c,e79156a403b294c97ce23e42bc0c12cd5530ac3627bb2983fa12519093eafbce,dup_e79156a403b294c9,1,True
nazario5_001472_f59560de00e1,d1bba260bd7054f53559859739ffed4c3e838209d0072380a5b24ea378dcd66c,7b0f62fc9ba86e8cd45f385bb0bcb968ab674a51e98833c474bc244c533eb86d,dup_7b0f62fc9ba86e8c,1,True
nazario5_001473_707e6f5d09b1,6d7ad2baf9e5211f19b391c2a600a2ce80f359c8cee24a4b01684588c5de76d0,4e26dad2d3bc6ad838c4174fb0bc6cabe1409541d29c648ba1704b8449538bea,dup_4e26dad2d3bc6ad8,1,True
nazario5_001474_c5300ba60fdd,d2d5be6bca261e59e8402eb94136a93eb55be06f2debe7680188b659e9232627,860df331522d9555b4b3f2bed2da33fa267381b809abc713293126ffadd6c439,dup_860df331522d9555,1,True
nazario5_001475_d72b7ce77e4e,12b4e5775d38843ff8e4dd15e56b632ac5d6606f7417901e3905c3d0192a6bc5,0edc908de487f780f4982aab391c54040ef48d74b342d6ee87ae5c7e9b541c90,dup_0edc908de487f780,1,True
nazario5_001476_5b9bfc83e016,77d2cac665ab2e8e85b8c03e6959d2d7eea63d1addcaf0d801e11e89a6caabf4,82a2ac92d718660e598f8b993321b329b8fdc43464447414408f1e072ef5eae6,dup_82a2ac92d718660e,1,True
nazario5_001477_3bd1c967d8fd,05fe3b09da4c2efc2bbaec7fe5728d91dfe154898c82141c9c86698ac4f88b8e,1db6e6eb20a7afb8f64a6f37919fa3f244c462f11b1d64a4f9c02e91d2fda7ee,dup_1db6e6eb20a7afb8,1,True
nazario5_001478_fdd9368b581e,6aa2c31edd205428a5618789282d72c3bd88879c0b7902bee04e3b084906e42e,6c6b465804ce2f5ddbee7ebd20a9414a1159463484406ca9b4dfd6ff5a2acc4f,dup_6c6b465804ce2f5d,1,True
nazario5_001479_f11450cb1419,e6812aceca99d3d933afd29ac86b0f501f59c6ec721fb459698361a8f103d3fc,c04d0588129243ced30b16a7d1b433fcb486e1394d3862e652ddd87b5e5ad373,dup_c04d0588129243ce,1,True
nazario5_001480_d6b443d804c2,66038f8edca9c3bfaef2aba72423d210c1fc3d31e1cd9fddbaabd9763e89674a,23418b2a2e85ecf01be42c0d551eceb0b8835670789d95f82b840ff2f2595309,dup_23418b2a2e85ecf0,1,True
nazario5_001481_95849bfd7276,8bda555ffb9c95ce1eadc5db917b13e0f4d80b7d7d38495f10ed01065e4dbf74,ec7249f75a78b46ac3f19adb0dc88f43281dfbcd4b3e9e56fbd8a9e933ee92db,dup_ec7249f75a78b46a,1,True
nazario5_001482_348a7a3e880d,cfa9f365bb02e13426d6cbc37a6cf63d2e6bcf093fcb910ea5ab5cccb74ff9d2,db9acf1bad104d92f126e413cf3d4f1e7263f052ec5d14526c1c289f24884a38,dup_db9acf1bad104d92,1,True
nazario5_001483_60f0b162c264,41ce57f3024e68ba20d2a42ecfdd45ff617218619703d188282dd2000649f275,370346976405a5feb9deeda7c38cc9554456dc8cd394bef53da22feac55c245c,dup_370346976405a5fe,1,True
nazario5_001484_2523120b971a,8db34611163cc0b7fef78dfee2f534568c49322562453cdd9839f832ebe6cd81,c56ed14e4943f93d9ca7e7698551ba81e5a2843ba8752bda1c8f232564c46ac0,dup_c56ed14e4943f93d,1,True
nazario5_001485_f3ae91e9ad26,5135527dad6d5c72e80c3f7a62bd5e7a16894847193b834b0659c13a69998bff,1d886726cce9fcbe1cbc399cd29a8f529a4560492d86a5c333fe0fddd2a486df,dup_1d886726cce9fcbe,1,True
nazario5_001486_c06ed9e626ec,ab86bb49c8f2b76d327dcf41dd20a3c35b633a7a8e702bc4f9b7bd14b552cf8f,ef07c2d776b3b9f7f21a040a063d65acc9c8939c401835cc6d727723d0bdc2e1,dup_ef07c2d776b3b9f7,1,True
nazario5_001487_fcdc79b2a71e,b0448e8b4af99fd019d1471a1750e40283dd0be813a1f47c9f669513c4a626cc,a75cf2ce39fc63a7a3bd2a7c59ca2177da052c8b479ad1c94122031ee6a198db,dup_a75cf2ce39fc63a7,1,True
nazario5_001488_e9ae579baf4e,db7f7cbc1b454a6447bcc4024721163c9206a89e2f5d79173d82721806522bee,f0f6dbe8eb783d34feaa80e7c32a59bf46b7e0a41ac581d9322d6fd6b7f66914,dup_f0f6dbe8eb783d34,1,True
nazario5_001489_02e4d72b892b,98df3065b5881debcc4bcff43cd25185275a69d6dff218e7fd8ae750a4bbf0f9,14124f40db9d96a5d3d9bbb1957b8d6e74b22f9489b8a33dac0f9ca9b3b5bb3d,dup_14124f40db9d96a5,1,True
nazario5_001490_777d6e5c0699,b8e1388afc105cd4a33b410755ba16ec5fa556290e95e9947a95eba430fcb5af,c65f387bb35f2a3e735ea404705a580d4ad7b6c89ac1bd3a6ed8705233b2d185,dup_c65f387bb35f2a3e,1,True
nazario5_001491_01bc6ed28180,653053e3a856ce7a9ea6b12622645ba3c8d57ebdf168eadf92c892352271359d,793340cc0773c679bb39f9f02aa2f4e8531f5e0612205ac3ece5d7c5d316571f,dup_793340cc0773c679,1,True
nazario5_001492_3ab5ac113e3c,6b808a2fb65d94d1fd0a2713cef7d6b91014fa3be254d76b295c5c85f351820f,ff63802497f01c8f231dc3c9fe6838156a46efa27cdcb30047f359686014698c,dup_ff63802497f01c8f,1,True
nazario5_001493_5460d5ce976c,b4dd9fe908a35947317c1f28cf04b77eb64bfa070436a35ef58b86993498fbac,d2d0790987727eb61b094ee1fab9a8d00dac5763a3f39b50344a4c5333db3503,dup_d2d0790987727eb6,1,True
nazario5_001494_5fc6f9ef8363,87fbb8a18c3ed78880ab5cc1807d9af0e7bcfc24ff99dc87deb0403af16d1a16,134d61f89af5454701610efd9db86a7d88b190ea10fcf617fda0bdc5fe9ab49a,dup_134d61f89af54547,1,True
nazario5_001495_1ebc9459f9d3,ce081fc6ba33325569a62ef2e9a639414c10d21308a3e25b28a3a391591ad971,83c139a84b8ba1b7b7c9522a98b24d7c08e6a85bd056d3139a35b26796f8a859,dup_83c139a84b8ba1b7,1,True
nazario5_001496_b9f1e188c48d,1772945021af319d707c43ed5764a3da46e625f9928436380b2c3502093d810a,142542423258a3a424874d75deab1470f9b10b8428f08e16821791d806f60c40,dup_142542423258a3a4,1,True
nazario5_001497_fd945c223392,83dda5bf58f3b8693ba635a6fba39d1d98e7f267f7664e74c415fdda79b3b0e2,da4d70eb4426ed376b54dde27dbf18927a61da4fd7b99cd5f5ce30cd9389284a,dup_da4d70eb4426ed37,1,True
nazario5_001498_c962ceeca4bc,e254dc2134149387c6ff14faaab87cf3eab9005f3bc00bc25a00234a9a01441e,2e360b34b6c334b6cd296f172229653ab94e5de062455c5b40c41d183aa26fcc,dup_2e360b34b6c334b6,1,True
nazario5_001499_926a2ce907db,6ab350d6787177ddfb880a36d28c65fe6db6209cc748ee6c720b44cf6c956376,9ce0593954d50c363c66472b54fca83f5a127240ec0aeee0579858fb5e6e0228,dup_9ce0593954d50c36,1,True
nazario5_001500_6e6003e09b2d,27750086217eeabc378e4777508f1ed54a33718f311ac34556c27578213b9de5,73cfbc87553d2d20a1af5cb1351fd00a89f471c91661394a61b4c48fd16ceb33,dup_73cfbc87553d2d20,1,True
nazario5_001501_44a5934b531d,404f402be43e91bb1d483348ac1487723f9b7cd0bd2b9bb753e813571dd97a91,d0f46c977cf7e983c0d0f288ea1fbca97903859fad2131a1e1722f03592e1c12,dup_d0f46c977cf7e983,1,True
nazario5_001502_d83bd3026637,ed2be47d7f211c9b06bbb559ceb96b14abb5352fa263adceefa47b9abd4f0813,2bc013c06c05d45f059b5c73d60cb83fec84fb77031fac02099350a9c1f95777,dup_2bc013c06c05d45f,1,True
nazario5_001503_80f31470acfe,d54b0ba42da1e379af5c0e7392a057270256f1f19f88d30e9a4127c4eee8dcf8,fde543ed21635e9814bf24dcf723b574a0115449969d055480820bae4d9e2a29,dup_fde543ed21635e98,1,True
nazario5_001504_054f0435b040,44bbb1423580deed30deae2d2ba1303caf1234d5e6c2bea56bc67278480b6605,44bbb1423580deed30deae2d2ba1303caf1234d5e6c2bea56bc67278480b6605,dup_44bbb1423580deed,1,True
nazario5_001505_3b7905ff0f72,8ed37ed54ddb52065c2d08be4f0eec6b5b47b1129f33c1ff437d180e9fbe038f,9d86260910dc5822fab5deaa9e382a06b09e3ada4193bd189b1ce5e0230464f2,dup_9d86260910dc5822,1,True
nazario5_001506_3d1cf8d5adc9,f08f06d9f6035bb914559b313590ecd155dc4ef7f8f42a7748d12561a40ca97d,6285428bd03e3209f6823e1899d9203354c1580535aa81891eca7e3dbe4ccb32,dup_6285428bd03e3209,1,True
nazario5_001507_0ade5c21fe0a,31682b04c63187191267fc8a6d125b131f6da4cce9ba3ad9e2e29916d426772a,298a859575b15f6845082d2d46b982475e9f553b40f3a382013ceb2ee264eb3c,dup_298a859575b15f68,1,True
nazario5_001508_2e28ccac83a8,39a8f2530c5f67c63d97dbeeae4d778f2293c11a2770b7d882db6f340b8629a3,c3683326811217e3e4ebc82ef8479483e4a25e435c5505e2b7acd1aadb72e5cc,dup_c3683326811217e3,1,True
nazario5_001509_8c253690a544,508a6e2d174ab357f0037aa1e3b0a1373721487e9b5eafe54569a357f415cd4c,462d9656af880a13043711714cf529aa7d9794a01ed81542933fa332bbeee620,dup_462d9656af880a13,1,True
nazario5_001510_c03ba7a0aab3,90135976e07431edb7b7325fbcc61aff4d37078886cca1650ca2b9a09bcdea07,90135976e07431edb7b7325fbcc61aff4d37078886cca1650ca2b9a09bcdea07,dup_90135976e07431ed,1,True
nazario5_001511_de0ab9f5efa0,d2606dcc7d2376cb0813de83fb4e7900d7df4404b87a5c9807aee834af567449,f2e859d55e1ebcecdc2ebfb3235c2786524e8bfc6a69804d3f90e71a01e1f658,dup_f2e859d55e1ebcec,1,True
nazario5_001512_9b4f550af78e,fce1d01359c78358ea6a752a81d0c5ba5dd36d04a5f8a108530deda29965288c,fce1d01359c78358ea6a752a81d0c5ba5dd36d04a5f8a108530deda29965288c,dup_fce1d01359c78358,1,True
nazario5_001513_51db222454ce,5ade0126b25e7bbe3d9bbc6d480b74ad3694266ecd473056b3682f0340f9b3ef,48926bb8aaef5208294c6123e210b49e4f52cf62d5e7aae240c8b92831ba4f53,dup_48926bb8aaef5208,1,True
nazario5_001514_bc550f0f19d9,a3de945cfb6fdb752f88ba540542ec9003d33a87c4f4d022839ff965d9c2fbe6,1bfc76aa0fdcfad24ef4ef507905f8c43cd5b55082f9c3db9d3cb0a9cbeb1911,dup_1bfc76aa0fdcfad2,1,True
nazario5_001515_2f36db2a2013,f218c252412f6de7a5aa7177bed51d7d06d46805d297afbbaeaebd3ec5a378bb,f4172432219ee8cc3d58c0e100ab67bef3bb01baba46bf84b2eef45f6b215390,dup_f4172432219ee8cc,1,True
nazario5_001516_1ea6548b97b5,b46bb6bf618c4e99a58af274cac900b660cf88f2c5e1f6e479c1a07330990f5b,771732a206771bacce44d7f47ac3ff7cd43b5a1609328771ce3a28a63b747eff,dup_771732a206771bac,1,True
nazario5_001517_2fe55b5f0639,8216f6245a629d8d6d56f6575dc59a1bd0d6c16d9a5cc1f4c205fdcf483bc1b0,2368e0bf0f209f2578f6ad8f0cabfb16a3cd1850447e63b9d2659d6f26e1a4bf,dup_2368e0bf0f209f25,1,True
nazario5_001518_64960cf69a96,241d19e307c7e5c47eb8e73e1bdecc93cf5737ffeb8efba0573f0fe4980ebd5f,917ac2b02ee54e632c791d7a54d6b440b264614c997ff4e6ac91eed04e806b34,dup_917ac2b02ee54e63,1,True
nazario5_001519_fed09d5dd40f,f627014788ac67ef39a54e81fdace03c646e911326f06302ad62e83aa6a88574,f0b0f178f6d9feb107dbcca6767a3a8d89590a6b985123af778c9723c28ff051,dup_f0b0f178f6d9feb1,1,True
nazario5_001520_fd9137b78624,4a4c5af2def696ff92c63783821391e01109180754ca9883a4d9dd928549479e,aef875f856bd668fd0ae23f69dd51d4d4339518172107024b01ffce1db96e2fc,dup_aef875f856bd668f,1,True
nazario5_001521_560d808bd2c6,5d53a6fe951c81b160f82bd667bb82a61f5a7442e226ff7010885e103aa8f1b0,fcc01ebe79add6c51b40abcd477bfd63b1af00c226c993577a285d9310f6c54e,dup_fcc01ebe79add6c5,1,True
nazario5_001522_121c9479b84e,ffe89364076b2d0ae32c611ff0971bcb56be9dfeb1fdfd671f06d62bfc808b8e,ffe89364076b2d0ae32c611ff0971bcb56be9dfeb1fdfd671f06d62bfc808b8e,dup_ffe89364076b2d0a,1,True
nazario5_001523_9dea1086b742,f3c8897e4d377507cb17d24b6df70b67f10bdc92c4b83b8c56dd26cceba2c9dc,f3c8897e4d377507cb17d24b6df70b67f10bdc92c4b83b8c56dd26cceba2c9dc,dup_f3c8897e4d377507,1,True
nazario5_001524_d2faa5622be0,3b417ecce9806d7c48993d9972249b1dfc92e820fe5fbda036ded46242d444a9,bdaca9c90fb12a788d43584c927909e007e77355f693b85a91d290779a89c8e7,dup_bdaca9c90fb12a78,1,True
nazario5_001525_8a9ddcf5c055,af823cdd07bff8bc389274e7ad70c15a095e403568346167a471af76c42f8256,5c2cc8ff188038f91b4ec7aba46a74d21b93ed4537415ae2be0914f498dfe5fb,dup_5c2cc8ff188038f9,1,True
nazario5_001526_83f317eadfa9,ddc9eba89de49d12f3d9da61e0e79a2b8f5b3e8dacd1cdd4d6effbe975340b8f,a4adee7fb39b24e17c0c69824616772b77d7455fd73538eae5711bd5477bc795,dup_a4adee7fb39b24e1,1,True
nazario5_001527_39e7e1d4c71f,abcfd3e1f6486a3d55d775dd580b3bd2c9fc2984be02096d77e73213bfb3a378,c06e5406b3883ecdb089c7d821849bfe8b85b257f59419e88c7d9e5a9bb7b96c,dup_c06e5406b3883ecd,1,True
nazario5_001528_a502589f74a0,8cd234ee6cc7e43aaf4db78d400c77694ba83a0ab7496896fdd6a071d7ea4de6,f000859829cb6adf06f59f11b01859dffb8c583854d96fa5bee9f1166c1bad47,dup_f000859829cb6adf,1,True
nazario5_001529_b9b974482c97,2a99fa5cae38e82a9a77bf2197b5db1e11e8facc300bfeb1f048e9aeb437e8b3,eff69bbd9b2d71a7ee90beab342d6056150359f37db34d09252293f4d26ac990,dup_eff69bbd9b2d71a7,1,True
nazario5_001530_5c10f824cd6f,3b13b7b6a89266eed3f04e9dabb0da0bcabd60fa3ff78e2f35364471dc7e0bdd,4d2f1615295e0775d5ca72eef1eea463a842c7d86a0ab4a16cde12924348929c,dup_4d2f1615295e0775,1,True
nazario5_001531_b6a4abcb16ba,e1afcb3e0af5fa651a06b131149758dc51159a0bb9c7c7683ade1a6f2c0de84e,358b2e1e636192f1d87728ce8ae08ece66e46640187145abfd7e814788516eb4,dup_358b2e1e636192f1,1,True
nazario5_001532_958b70c77a29,b9d56426b581ff4c17cee9ca533a8287ab01ca1faac81af3ec1299e4a50df780,112415bc01b398615af05d5387f2a25fface9b82b9c3743b3d2499149003ca5b,dup_112415bc01b39861,1,True
nazario5_001533_8a1db0ebf79a,adca40b7be8b7db0b2faf07e827e540088499dee6b30b6df9a6c02228931360f,f79809edb6d89fceec03292e5404c0268e9107e0f6337a989d88f8ed208f1874,dup_f79809edb6d89fce,1,True
nazario5_001534_c978d67583fd,2abdbba439d64b509b757758564a981cba0cbba18bc71d32ebd1aa82939ec07a,52c6d93c49651517cfb816430d9acaecf4b6faf9cb4bcd9c03748c35e4f69098,dup_52c6d93c49651517,1,True
nazario5_001535_2c54d9d17323,43588a5a6f641c9f96852449725cec719785f174a542bf23f5ab6f38f7a19d22,4a577828503af2ab82d98e98b4d1ecf11c5d6513586bc8c5d09b13dc414bfba4,dup_4a577828503af2ab,1,True
nazario5_001536_840808052270,989e0ffb5fd8691886ec6b2142061b77a9e965c539685b3d04625925891a2336,0271fb8f640dd2820186de388356c52c87d359fc138ff43b24e8b7dd9b476b6a,dup_0271fb8f640dd282,1,True
nazario5_001537_9d7179e69313,55362273499d6597151c6e933aca9caab5565deb2124a3ebae3a5b15f467dddd,55362273499d6597151c6e933aca9caab5565deb2124a3ebae3a5b15f467dddd,dup_55362273499d6597,1,True
nazario5_001538_37b604fa0df1,c98ff60ea733eb74487d55aa8631085850124b14870f6849c298cec45ce2d003,74eae012b53788aa8c213df08d22c306466893c9183330a495b597f5f9ac4e82,dup_74eae012b53788aa,1,True
nazario5_001539_2d7a28d9a9a4,8a30e25d38648328f009ae2928a048ad3dbf3ffe65cb23da9780d55b1d00008a,2123a3f8869ad8f65b9cee3ce8cc3837fce44aa2116768c99511c44b7bc5d2a5,dup_2123a3f8869ad8f6,1,True
nazario5_001540_5256355755c8,90d5e1f499011e24f69c53aa585b6e9bbb039cb712869b83cafddeec8c8ac096,55ca342d3137809bcd86a77969c20681bb0997ff13b7b151d34172ac4d762fcf,dup_55ca342d3137809b,1,True
